shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source
784,,,2021-02-02 16:00:00,,-0.651146119524898,High Risk,0.8512126851272926,dynamic_logistics
785,,,2021-02-02 17:00:00,,9.855008920207844,Moderate Risk,0.3740022203556167,dynamic_logistics
786,,,2021-02-02 18:00:00,,6.934925317347876,Moderate Risk,0.4800827775045733,dynamic_logistics
787,,,2021-02-02 19:00:00,,9.569027157233382,High Risk,0.9999951738232804,dynamic_logistics
788,,,2021-02-02 20:00:00,,0.0519165630615519,High Risk,0.8699104469943341,dynamic_logistics
789,,,2021-02-02 21:00:00,,3.892963944889261,High Risk,0.855948515976129,dynamic_logistics
790,,,2021-02-02 22:00:00,,6.634190544414762,High Risk,0.9918804241864778,dynamic_logistics
791,,,2021-02-02 23:00:00,,9.692952662339378,High Risk,0.9843026105196796,dynamic_logistics
792,,,2021-02-03 00:00:00,,8.79578083786019,High Risk,0.9962290476156284,dynamic_logistics
793,,,2021-02-03 01:00:00,,3.955403473628359,High Risk,0.9999503267870026,dynamic_logistics
794,,,2021-02-03 02:00:00,,9.705922277581209,High Risk,0.9996056210962612,dynamic_logistics
795,,,2021-02-03 03:00:00,,7.4988463317399265,High Risk,0.9850475189360536,dynamic_logistics
796,,,2021-02-03 04:00:00,,8.7301312030385,Moderate Risk,0.6148916529083637,dynamic_logistics
797,,,2021-02-03 05:00:00,,9.211317580671857,High Risk,0.9993523350518434,dynamic_logistics
798,,,2021-02-03 06:00:00,,9.941441213968016,High Risk,0.8116107588442527,dynamic_logistics
799,,,2021-02-03 07:00:00,,-1.8923898494159617,Low Risk,0.0115077250438071,dynamic_logistics
800,,,2021-02-03 08:00:00,,9.779802595043368,High Risk,0.8717812759151327,dynamic_logistics
801,,,2021-02-03 09:00:00,,8.386520350591487,High Risk,0.96988458028802,dynamic_logistics
802,,,2021-02-03 10:00:00,,8.826465932344439,High Risk,0.9989012660282856,dynamic_logistics
803,,,2021-02-03 11:00:00,,8.321111241419446,High Risk,0.8731430020877156,dynamic_logistics
804,,,2021-02-03 12:00:00,,-1.7607222452722822,High Risk,0.9946401896415812,dynamic_logistics
805,,,2021-02-03 13:00:00,,-0.1839772134788209,High Risk,0.9997185097841456,dynamic_logistics
806,,,2021-02-03 14:00:00,,1.2897425050091411,High Risk,0.9971840530373862,dynamic_logistics
807,,,2021-02-03 15:00:00,,9.907981595409522,High Risk,0.9482746466848668,dynamic_logistics
808,,,2021-02-03 16:00:00,,9.893016973552037,High Risk,0.9508562525540138,dynamic_logistics
809,,,2021-02-03 17:00:00,,6.623858426893088,High Risk,0.9999999999983856,dynamic_logistics
810,,,2021-02-03 18:00:00,,9.946969883744154,High Risk,0.9999911621989584,dynamic_logistics
811,,,2021-02-03 19:00:00,,9.998094583027346,High Risk,0.978552556009672,dynamic_logistics
812,,,2021-02-03 20:00:00,,-1.5493230539633918,High Risk,0.998678202704247,dynamic_logistics
813,,,2021-02-03 21:00:00,,6.595805601827289,High Risk,0.9870825244619438,dynamic_logistics
814,,,2021-02-03 22:00:00,,0.5547941664307023,High Risk,0.9985273708186102,dynamic_logistics
815,,,2021-02-03 23:00:00,,1.0191937791983872,High Risk,0.9999999981318805,dynamic_logistics
816,,,2021-02-04 00:00:00,,3.878866832126495,High Risk,0.9998767546179544,dynamic_logistics
817,,,2021-02-04 01:00:00,,9.997644320204326,High Risk,0.7914620346413332,dynamic_logistics
818,,,2021-02-04 02:00:00,,5.513856079388551,High Risk,0.9607245887348134,dynamic_logistics
819,,,2021-02-04 03:00:00,,9.701232683600976,High Risk,0.9999967874345118,dynamic_logistics
820,,,2021-02-04 04:00:00,,2.8248319627226604,High Risk,0.9753092578599816,dynamic_logistics
821,,,2021-02-04 05:00:00,,0.9062982956105072,High Risk,0.9535584596724286,dynamic_logistics
822,,,2021-02-04 06:00:00,,1.2543294964687526,High Risk,0.9149269917284888,dynamic_logistics
823,,,2021-02-04 07:00:00,,-0.5902581991753675,High Risk,0.9999969608602552,dynamic_logistics
824,,,2021-02-04 08:00:00,,9.871276907134712,High Risk,0.9780739431304056,dynamic_logistics
825,,,2021-02-04 09:00:00,,8.740294311172413,High Risk,0.9998968167772928,dynamic_logistics
826,,,2021-02-04 10:00:00,,9.81390644733588,High Risk,0.9650777451215125,dynamic_logistics
827,,,2021-02-04 11:00:00,,5.785149975559323,High Risk,0.7035350837934893,dynamic_logistics
828,,,2021-02-04 12:00:00,,-0.1572530735957698,High Risk,0.7631577491476945,dynamic_logistics
829,,,2021-02-04 13:00:00,,4.247911621476597,High Risk,0.9817110581421672,dynamic_logistics
830,,,2021-02-04 14:00:00,,9.999261031981131,High Risk,0.9821863348064136,dynamic_logistics
831,,,2021-02-04 15:00:00,,8.057272955673291,High Risk,0.9361928443085596,dynamic_logistics
832,,,2021-02-04 16:00:00,,9.511001008952611,High Risk,0.9997650399976266,dynamic_logistics
833,,,2021-02-04 17:00:00,,9.999467399245765,High Risk,0.9990028838228048,dynamic_logistics
834,,,2021-02-04 18:00:00,,1.9533647071292268,High Risk,0.9948406824916608,dynamic_logistics
835,,,2021-02-04 19:00:00,,4.941841927457924,High Risk,0.9985169106011718,dynamic_logistics
836,,,2021-02-04 20:00:00,,0.9389186110439952,Low Risk,0.2515082017273799,dynamic_logistics
837,,,2021-02-04 21:00:00,,-1.9987933623620209,High Risk,0.995749096690764,dynamic_logistics
838,,,2021-02-04 22:00:00,,6.887149588888143,High Risk,0.9999999938750675,dynamic_logistics
839,,,2021-02-04 23:00:00,,7.731753792304884,High Risk,0.9628442429296822,dynamic_logistics
840,,,2021-02-05 00:00:00,,9.704401723277922,Low Risk,0.1081582218975234,dynamic_logistics
841,,,2021-02-05 01:00:00,,5.361783760698167,High Risk,0.9492396208055076,dynamic_logistics
842,,,2021-02-05 02:00:00,,9.588293499583404,High Risk,0.9903269678053652,dynamic_logistics
843,,,2021-02-05 03:00:00,,-0.2350391643496958,High Risk,0.9869767753459006,dynamic_logistics
844,,,2021-02-05 04:00:00,,9.863972319966011,High Risk,0.7088130217454781,dynamic_logistics
845,,,2021-02-05 05:00:00,,-1.1320946165418415,Low Risk,0.1398228829867135,dynamic_logistics
846,,,2021-02-05 06:00:00,,-1.2505489961096377,High Risk,0.9607354231357308,dynamic_logistics
847,,,2021-02-05 07:00:00,,5.8029723837727705,Low Risk,0.0191961450820743,dynamic_logistics
848,,,2021-02-05 08:00:00,,-1.5877646849507454,Low Risk,0.2628439274262211,dynamic_logistics
849,,,2021-02-05 09:00:00,,9.976318519471723,Moderate Risk,0.5172684822636863,dynamic_logistics
850,,,2021-02-05 10:00:00,,-1.901883034091836,High Risk,0.9989422230693428,dynamic_logistics
851,,,2021-02-05 11:00:00,,8.308655313266234,High Risk,0.9994105641447988,dynamic_logistics
852,,,2021-02-05 12:00:00,,3.921357950356292,High Risk,0.9846310704635214,dynamic_logistics
853,,,2021-02-05 13:00:00,,9.751316947115818,Moderate Risk,0.4259530782130032,dynamic_logistics
854,,,2021-02-05 14:00:00,,-0.1456502757793196,High Risk,0.9999836670537724,dynamic_logistics
855,,,2021-02-05 15:00:00,,9.328976311586883,High Risk,0.9982704689774788,dynamic_logistics
856,,,2021-02-05 16:00:00,,9.94072991248872,Moderate Risk,0.4913494052055114,dynamic_logistics
857,,,2021-02-05 17:00:00,,3.0100373355105283,High Risk,0.993626366572013,dynamic_logistics
858,,,2021-02-05 18:00:00,,-1.7290644702046647,High Risk,0.852170677749895,dynamic_logistics
859,,,2021-02-05 19:00:00,,-1.880554516135322,Low Risk,0.0072738878095886,dynamic_logistics
860,,,2021-02-05 20:00:00,,6.337361680502202,Low Risk,0.2294570179964617,dynamic_logistics
861,,,2021-02-05 21:00:00,,9.871986927014431,High Risk,0.999425560612158,dynamic_logistics
862,,,2021-02-05 22:00:00,,9.960677010188762,Moderate Risk,0.4977158203507971,dynamic_logistics
863,,,2021-02-05 23:00:00,,8.283482509958771,Moderate Risk,0.5232108947423164,dynamic_logistics
864,,,2021-02-06 00:00:00,,2.357639277312904,High Risk,0.924795523734576,dynamic_logistics
865,,,2021-02-06 01:00:00,,4.526001723868097,High Risk,0.9998069558312777,dynamic_logistics
866,,,2021-02-06 02:00:00,,9.968592924840566,High Risk,0.999483260012604,dynamic_logistics
867,,,2021-02-06 03:00:00,,9.778713611571195,Moderate Risk,0.6823113754165592,dynamic_logistics
868,,,2021-02-06 04:00:00,,9.57177123400508,High Risk,0.9991269844322808,dynamic_logistics
869,,,2021-02-06 05:00:00,,3.818069658347088,High Risk,0.9999974987450252,dynamic_logistics
870,,,2021-02-06 06:00:00,,9.974308045461624,Moderate Risk,0.3918678390502588,dynamic_logistics
871,,,2021-02-06 07:00:00,,-0.7788387427112469,Moderate Risk,0.597982728323138,dynamic_logistics
872,,,2021-02-06 08:00:00,,7.568787068479517,High Risk,0.972494495515756,dynamic_logistics
873,,,2021-02-06 09:00:00,,0.808640760464884,High Risk,0.988660888319144,dynamic_logistics
874,,,2021-02-06 10:00:00,,8.728042544757932,High Risk,0.9045091213256188,dynamic_logistics
875,,,2021-02-06 11:00:00,,9.9989065542216,Low Risk,0.287037154724291,dynamic_logistics
876,,,2021-02-06 12:00:00,,-1.5275153441249327,Low Risk,0.2060023450554136,dynamic_logistics
877,,,2021-02-06 13:00:00,,9.870914823134871,Moderate Risk,0.6851577818407999,dynamic_logistics
878,,,2021-02-06 14:00:00,,9.906484459708851,High Risk,0.9996867436276174,dynamic_logistics
879,,,2021-02-06 15:00:00,,1.253338104387356,High Risk,0.9999981203802488,dynamic_logistics
880,,,2021-02-06 16:00:00,,-0.7086006361528736,Low Risk,0.0674742390078135,dynamic_logistics
881,,,2021-02-06 17:00:00,,-1.5176503018436716,High Risk,0.986832100631822,dynamic_logistics
882,,,2021-02-06 18:00:00,,0.7901434445843081,High Risk,0.999999943059327,dynamic_logistics
883,,,2021-02-06 19:00:00,,4.617382720460359,High Risk,0.8006198670413603,dynamic_logistics
884,,,2021-02-06 20:00:00,,-1.0183862900507883,High Risk,0.9999195012913517,dynamic_logistics
885,,,2021-02-06 21:00:00,,9.929954036650331,High Risk,0.8204587635143333,dynamic_logistics
886,,,2021-02-06 22:00:00,,-0.457361566761473,High Risk,0.915397516596238,dynamic_logistics
887,,,2021-02-06 23:00:00,,-1.955888364634648,Moderate Risk,0.3823405662729731,dynamic_logistics
888,,,2021-02-07 00:00:00,,-1.6870590892782549,Moderate Risk,0.6704521527977442,dynamic_logistics
889,,,2021-02-07 01:00:00,,0.8063713292648482,High Risk,0.9195960735566222,dynamic_logistics
890,,,2021-02-07 02:00:00,,0.0366087045930898,Low Risk,0.1151085852062068,dynamic_logistics
891,,,2021-02-07 03:00:00,,9.996755372098258,Moderate Risk,0.607900408148703,dynamic_logistics
892,,,2021-02-07 04:00:00,,2.425854047091123,High Risk,0.9999999443805748,dynamic_logistics
893,,,2021-02-07 05:00:00,,8.300510491861646,High Risk,0.955056923666992,dynamic_logistics
894,,,2021-02-07 06:00:00,,6.894505746450948,High Risk,0.98716228907077,dynamic_logistics
895,,,2021-02-07 07:00:00,,9.646447649832751,High Risk,0.8853833500314243,dynamic_logistics
896,,,2021-02-07 08:00:00,,3.0716645288769167,High Risk,0.8125009354582929,dynamic_logistics
897,,,2021-02-07 09:00:00,,9.605542634825309,Moderate Risk,0.4890668904019212,dynamic_logistics
898,,,2021-02-07 10:00:00,,4.930160497774525,High Risk,0.8523974345299006,dynamic_logistics
899,,,2021-02-07 11:00:00,,-1.1579183806540518,High Risk,0.7953040613195909,dynamic_logistics
900,,,2021-02-07 12:00:00,,7.289116347409939,High Risk,0.9779440263397292,dynamic_logistics
901,,,2021-02-07 13:00:00,,9.540355117030662,High Risk,0.9840600954681676,dynamic_logistics
902,,,2021-02-07 14:00:00,,6.075611740574919,High Risk,0.9993614135335854,dynamic_logistics
903,,,2021-02-07 15:00:00,,9.999991771173455,High Risk,0.992124198356326,dynamic_logistics
904,,,2021-02-07 16:00:00,,9.915918957244171,High Risk,0.999503182059375,dynamic_logistics
905,,,2021-02-07 17:00:00,,9.030893176702914,Moderate Risk,0.6399601863178611,dynamic_logistics
906,,,2021-02-07 18:00:00,,8.471047125080489,High Risk,0.8200720626038578,dynamic_logistics
907,,,2021-02-07 19:00:00,,4.695067518819272,Moderate Risk,0.5262964879354185,dynamic_logistics
908,,,2021-02-07 20:00:00,,-1.474435065712289,High Risk,0.896288662559014,dynamic_logistics
909,,,2021-02-07 21:00:00,,8.343151920431293,High Risk,0.9997954745975598,dynamic_logistics
910,,,2021-02-07 22:00:00,,4.481576652447269,Low Risk,0.0324337697115083,dynamic_logistics
911,,,2021-02-07 23:00:00,,7.645212934522281,High Risk,0.8895759855541694,dynamic_logistics
912,,,2021-02-08 00:00:00,,9.519004120358728,High Risk,0.7748141178582831,dynamic_logistics
913,,,2021-02-08 01:00:00,,-1.9564583768354584,High Risk,0.9999907984683408,dynamic_logistics
914,,,2021-02-08 02:00:00,,7.698214065504539,Moderate Risk,0.5687123572616406,dynamic_logistics
915,,,2021-02-08 03:00:00,,1.1144386486778295,High Risk,0.990851137899176,dynamic_logistics
916,,,2021-02-08 04:00:00,,4.574228633329816,High Risk,0.9396715866716512,dynamic_logistics
917,,,2021-02-08 05:00:00,,5.853930630609778,High Risk,0.9622302913040804,dynamic_logistics
918,,,2021-02-08 06:00:00,,9.763878610546154,High Risk,0.991356003188348,dynamic_logistics
919,,,2021-02-08 07:00:00,,9.676961949473794,High Risk,0.9930147256784472,dynamic_logistics
920,,,2021-02-08 08:00:00,,2.506670085780629,High Risk,0.999906336889902,dynamic_logistics
921,,,2021-02-08 09:00:00,,4.884267278106787,High Risk,0.99987110477966,dynamic_logistics
922,,,2021-02-08 10:00:00,,1.863527770724775,High Risk,0.9855059918990128,dynamic_logistics
923,,,2021-02-08 11:00:00,,5.56879708615114,Moderate Risk,0.3471647343096517,dynamic_logistics
924,,,2021-02-08 12:00:00,,9.265390988727784,High Risk,0.9396267724079634,dynamic_logistics
925,,,2021-02-08 13:00:00,,-0.4204323599518611,High Risk,0.99997607422429,dynamic_logistics
926,,,2021-02-08 14:00:00,,9.276841424470865,High Risk,0.967330303555566,dynamic_logistics
927,,,2021-02-08 15:00:00,,9.994445118100767,High Risk,0.917040629764608,dynamic_logistics
928,,,2021-02-08 16:00:00,,3.548203120500838,High Risk,0.9999999987665412,dynamic_logistics
929,,,2021-02-08 17:00:00,,9.178210175344836,High Risk,0.845753193673596,dynamic_logistics
930,,,2021-02-08 18:00:00,,2.593723888804142,High Risk,0.8993503735464784,dynamic_logistics
931,,,2021-02-08 19:00:00,,4.851643193382133,Low Risk,0.2151229299925582,dynamic_logistics
932,,,2021-02-08 20:00:00,,0.6667715533682421,High Risk,0.9952194160643272,dynamic_logistics
933,,,2021-02-08 21:00:00,,6.768524515262932,High Risk,0.9998993416797408,dynamic_logistics
934,,,2021-02-08 22:00:00,,1.420635976641078,High Risk,0.9956342994632812,dynamic_logistics
935,,,2021-02-08 23:00:00,,5.893023332923165,High Risk,0.9999999616661222,dynamic_logistics
936,,,2021-02-09 00:00:00,,-1.4872895815688925,Moderate Risk,0.5596699263065832,dynamic_logistics
937,,,2021-02-09 01:00:00,,0.7310327908940386,High Risk,0.9245482060741536,dynamic_logistics
938,,,2021-02-09 02:00:00,,8.219480574319837,High Risk,0.7238244900165354,dynamic_logistics
939,,,2021-02-09 03:00:00,,9.831757995077712,High Risk,0.8915036623431024,dynamic_logistics
940,,,2021-02-09 04:00:00,,-1.7951357986099206,High Risk,0.9987838652019112,dynamic_logistics
941,,,2021-02-09 05:00:00,,4.884855548536574,High Risk,0.9989001805376816,dynamic_logistics
942,,,2021-02-09 06:00:00,,0.7824215712487894,High Risk,0.9999983558518312,dynamic_logistics
943,,,2021-02-09 07:00:00,,-1.1035892489917525,High Risk,0.9999947304968284,dynamic_logistics
944,,,2021-02-09 08:00:00,,6.4841968278480575,High Risk,0.9996496031599752,dynamic_logistics
945,,,2021-02-09 09:00:00,,5.1336125990294565,High Risk,0.9058344239104678,dynamic_logistics
946,,,2021-02-09 10:00:00,,5.724706079282092,High Risk,0.9877407976765196,dynamic_logistics
947,,,2021-02-09 11:00:00,,7.6005414546493135,Moderate Risk,0.3399570717856343,dynamic_logistics
948,,,2021-02-09 12:00:00,,5.477807064650338,Low Risk,0.2996958922131635,dynamic_logistics
949,,,2021-02-09 13:00:00,,1.43407448736356,High Risk,0.7094148114683395,dynamic_logistics
950,,,2021-02-09 14:00:00,,-1.963379493149811,High Risk,0.9990866785888718,dynamic_logistics
951,,,2021-02-09 15:00:00,,3.837283201479135,High Risk,0.7702602030173556,dynamic_logistics
952,,,2021-02-09 16:00:00,,0.0045377046968733,High Risk,0.9997353596817312,dynamic_logistics
953,,,2021-02-09 17:00:00,,4.035414599761047,High Risk,0.837528394379137,dynamic_logistics
954,,,2021-02-09 18:00:00,,-1.575254139194551,High Risk,0.999296468979354,dynamic_logistics
955,,,2021-02-09 19:00:00,,1.2527833635071524,Moderate Risk,0.3342192396818393,dynamic_logistics
956,,,2021-02-09 20:00:00,,0.3540633560441879,High Risk,0.9935458453679316,dynamic_logistics
957,,,2021-02-09 21:00:00,,9.790518171745228,Moderate Risk,0.569878488610404,dynamic_logistics
958,,,2021-02-09 22:00:00,,-1.5061960723200642,High Risk,0.9999996350499202,dynamic_logistics
959,,,2021-02-09 23:00:00,,9.955248225873037,High Risk,0.9533617834360508,dynamic_logistics
960,,,2021-02-10 00:00:00,,3.89926758354739,High Risk,0.9981789239961348,dynamic_logistics
961,,,2021-02-10 01:00:00,,4.878657152346507,High Risk,0.7997652011388793,dynamic_logistics
962,,,2021-02-10 02:00:00,,9.977945126424135,High Risk,0.9999997329130338,dynamic_logistics
963,,,2021-02-10 03:00:00,,9.35040540468534,High Risk,0.9637712002148004,dynamic_logistics
964,,,2021-02-10 04:00:00,,4.145318367532537,High Risk,0.9625768416396396,dynamic_logistics
965,,,2021-02-10 05:00:00,,9.995868586192977,High Risk,0.925829796052482,dynamic_logistics
966,,,2021-02-10 06:00:00,,8.355622894887544,Moderate Risk,0.4776085540696075,dynamic_logistics
967,,,2021-02-10 07:00:00,,-1.6454563588088835,High Risk,0.9493653250372798,dynamic_logistics
968,,,2021-02-10 08:00:00,,5.500138918703341,Low Risk,0.0181082876004355,dynamic_logistics
969,,,2021-02-10 09:00:00,,8.538522204234239,High Risk,0.9586173361511956,dynamic_logistics
970,,,2021-02-10 10:00:00,,-1.1758414656138911,Moderate Risk,0.5656014793727837,dynamic_logistics
971,,,2021-02-10 11:00:00,,9.430818580610516,High Risk,0.9654112132986584,dynamic_logistics
972,,,2021-02-10 12:00:00,,8.546247559499365,Moderate Risk,0.608929707543233,dynamic_logistics
973,,,2021-02-10 13:00:00,,9.999902442153148,Low Risk,0.226894407508299,dynamic_logistics
974,,,2021-02-10 14:00:00,,9.8177846039878,High Risk,0.8235892465186058,dynamic_logistics
975,,,2021-02-10 15:00:00,,9.399294407406131,Moderate Risk,0.6444044881003992,dynamic_logistics
976,,,2021-02-10 16:00:00,,-1.1415366895231611,High Risk,0.999587850897362,dynamic_logistics
977,,,2021-02-10 17:00:00,,9.04349162307902,High Risk,0.9999969790483362,dynamic_logistics
978,,,2021-02-10 18:00:00,,1.1582017898146768,High Risk,0.7440473414080441,dynamic_logistics
979,,,2021-02-10 19:00:00,,1.9858665661720023,Low Risk,0.1525308512313967,dynamic_logistics
980,,,2021-02-10 20:00:00,,8.922728728227122,High Risk,0.9867657695828872,dynamic_logistics
981,,,2021-02-10 21:00:00,,6.641657227382986,High Risk,0.9940582198488784,dynamic_logistics
982,,,2021-02-10 22:00:00,,-1.3057524533301783,High Risk,0.999999995163602,dynamic_logistics
983,,,2021-02-10 23:00:00,,1.9541849951074144,High Risk,0.8840917500253794,dynamic_logistics
984,,,2021-02-11 00:00:00,,-1.5640649269426543,High Risk,0.9982777972741405,dynamic_logistics
985,,,2021-02-11 01:00:00,,-1.946184092341932,High Risk,0.9940856223031198,dynamic_logistics
986,,,2021-02-11 02:00:00,,6.7297216686318535,Moderate Risk,0.6669238345349598,dynamic_logistics
987,,,2021-02-11 03:00:00,,-1.1860721856921597,High Risk,0.9999327392132752,dynamic_logistics
988,,,2021-02-11 04:00:00,,2.552939844334173,High Risk,0.948121764065871,dynamic_logistics
989,,,2021-02-11 05:00:00,,4.433102927870919,High Risk,0.8513858601106944,dynamic_logistics
