shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source,lead_time_days,delay_severity,month,weekday,quarter,year,route_risk_score
3684,,,2021-06-03 12:00:00,,2.2064425059983908,High Risk,0.7716643918130898,dynamic_logistics,,,6,3,2,2021,
3685,,,2021-06-03 13:00:00,,-0.3249715736115235,High Risk,0.8572830623079537,dynamic_logistics,,,6,3,2,2021,
3686,,,2021-06-03 14:00:00,,6.2650933333182,High Risk,0.9047923619640144,dynamic_logistics,,,6,3,2,2021,
3687,,,2021-06-03 15:00:00,,9.686468050422906,High Risk,0.9999967546550524,dynamic_logistics,,,6,3,2,2021,
3688,,,2021-06-03 16:00:00,,9.614099657823829,High Risk,0.999834264375846,dynamic_logistics,,,6,3,2,2021,
3689,,,2021-06-03 17:00:00,,8.819093901385699,High Risk,0.922359698170182,dynamic_logistics,,,6,3,2,2021,
3690,,,2021-06-03 18:00:00,,0.4919909452350506,High Risk,0.9991122297309756,dynamic_logistics,,,6,3,2,2021,
3691,,,2021-06-03 19:00:00,,-1.5187307566166055,High Risk,0.998578695903982,dynamic_logistics,,,6,3,2,2021,
3692,,,2021-06-03 20:00:00,,9.99469490839683,Low Risk,0.0906796772762417,dynamic_logistics,,,6,3,2,2021,
3693,,,2021-06-03 21:00:00,,4.38463134249506,High Risk,0.9651608933262332,dynamic_logistics,,,6,3,2,2021,
3694,,,2021-06-03 22:00:00,,9.88938497918205,High Risk,0.7406002264957362,dynamic_logistics,,,6,3,2,2021,
3695,,,2021-06-03 23:00:00,,6.032187775140942,High Risk,0.9999999940118556,dynamic_logistics,,,6,3,2,2021,
3696,,,2021-06-04 00:00:00,,0.2930194311360083,High Risk,0.9999999615290908,dynamic_logistics,,,6,4,2,2021,
3697,,,2021-06-04 01:00:00,,8.759435656722903,High Risk,0.8103710852048814,dynamic_logistics,,,6,4,2,2021,
3698,,,2021-06-04 02:00:00,,0.0072636542047006,High Risk,0.9230759312004204,dynamic_logistics,,,6,4,2,2021,
3699,,,2021-06-04 03:00:00,,1.3114972050866975,High Risk,0.9978244498072966,dynamic_logistics,,,6,4,2,2021,
3700,,,2021-06-04 04:00:00,,3.590177054126313,High Risk,0.8206134050052087,dynamic_logistics,,,6,4,2,2021,
3701,,,2021-06-04 05:00:00,,9.989934848390682,High Risk,0.999984889953573,dynamic_logistics,,,6,4,2,2021,
3702,,,2021-06-04 06:00:00,,-1.2773226982203734,High Risk,0.9999631560575992,dynamic_logistics,,,6,4,2,2021,
3703,,,2021-06-04 07:00:00,,9.711025240833887,Low Risk,0.2148586710452006,dynamic_logistics,,,6,4,2,2021,
3704,,,2021-06-04 08:00:00,,9.780126845782904,High Risk,0.9994365640809848,dynamic_logistics,,,6,4,2,2021,
3705,,,2021-06-04 09:00:00,,7.495725863632423,High Risk,0.9999132918658596,dynamic_logistics,,,6,4,2,2021,
3706,,,2021-06-04 10:00:00,,2.8608021506317822,High Risk,0.9999809634877692,dynamic_logistics,,,6,4,2,2021,
3707,,,2021-06-04 11:00:00,,2.016079839568553,High Risk,0.9674074292134748,dynamic_logistics,,,6,4,2,2021,
3708,,,2021-06-04 12:00:00,,6.029058879397368,High Risk,0.918233749853072,dynamic_logistics,,,6,4,2,2021,
3709,,,2021-06-04 13:00:00,,9.896806581098652,Moderate Risk,0.3905362910965771,dynamic_logistics,,,6,4,2,2021,
3710,,,2021-06-04 14:00:00,,2.9688767125085214,Moderate Risk,0.5228957328156256,dynamic_logistics,,,6,4,2,2021,
3711,,,2021-06-04 15:00:00,,6.371451144467301,High Risk,0.9999931429582322,dynamic_logistics,,,6,4,2,2021,
3712,,,2021-06-04 16:00:00,,9.3776084438994,Moderate Risk,0.400186573911017,dynamic_logistics,,,6,4,2,2021,
3713,,,2021-06-04 17:00:00,,7.633136880143965,Low Risk,0.1649008210689753,dynamic_logistics,,,6,4,2,2021,
3714,,,2021-06-04 18:00:00,,7.890632297355207,High Risk,0.9704888657115348,dynamic_logistics,,,6,4,2,2021,
3715,,,2021-06-04 19:00:00,,7.445246580378129,Moderate Risk,0.674513612810832,dynamic_logistics,,,6,4,2,2021,
3716,,,2021-06-04 20:00:00,,9.999968274392456,High Risk,0.9999999958029818,dynamic_logistics,,,6,4,2,2021,
3717,,,2021-06-04 21:00:00,,9.169934149566334,Moderate Risk,0.6894063656449971,dynamic_logistics,,,6,4,2,2021,
3718,,,2021-06-04 22:00:00,,6.924234778428408,High Risk,0.9999931040693942,dynamic_logistics,,,6,4,2,2021,
3719,,,2021-06-04 23:00:00,,6.525398062267865,High Risk,0.9999999988366368,dynamic_logistics,,,6,4,2,2021,
3720,,,2021-06-05 00:00:00,,7.959584479685317,High Risk,0.997118078520239,dynamic_logistics,,,6,5,2,2021,
3721,,,2021-06-05 01:00:00,,9.90791226693037,High Risk,0.9998874191414814,dynamic_logistics,,,6,5,2,2021,
3722,,,2021-06-05 02:00:00,,0.3781333437132925,High Risk,0.9057837093315348,dynamic_logistics,,,6,5,2,2021,
3723,,,2021-06-05 03:00:00,,-1.567412063109173,High Risk,0.8674340695173252,dynamic_logistics,,,6,5,2,2021,
3724,,,2021-06-05 04:00:00,,-1.8599119977566088,High Risk,0.9989544364298264,dynamic_logistics,,,6,5,2,2021,
3725,,,2021-06-05 05:00:00,,-0.4587895227966863,Moderate Risk,0.605671100961463,dynamic_logistics,,,6,5,2,2021,
3726,,,2021-06-05 06:00:00,,2.0244182133778628,High Risk,0.9998909565491314,dynamic_logistics,,,6,5,2,2021,
3727,,,2021-06-05 07:00:00,,-1.9973875364827864,High Risk,0.9929946366073632,dynamic_logistics,,,6,5,2,2021,
3728,,,2021-06-05 08:00:00,,-1.9759510349435567,High Risk,0.9998890057351424,dynamic_logistics,,,6,5,2,2021,
3729,,,2021-06-05 09:00:00,,8.332624993061245,High Risk,0.8489893473253874,dynamic_logistics,,,6,5,2,2021,
3730,,,2021-06-05 10:00:00,,8.337763045042676,Moderate Risk,0.4134434975416871,dynamic_logistics,,,6,5,2,2021,
3731,,,2021-06-05 11:00:00,,9.99913773519864,Moderate Risk,0.5291205084051467,dynamic_logistics,,,6,5,2,2021,
3732,,,2021-06-05 12:00:00,,-1.061278682164325,High Risk,0.9999998924702428,dynamic_logistics,,,6,5,2,2021,
3733,,,2021-06-05 13:00:00,,2.2961068171771384,High Risk,0.8435879485826434,dynamic_logistics,,,6,5,2,2021,
3734,,,2021-06-05 14:00:00,,6.935636376189807,High Risk,0.9961111777899948,dynamic_logistics,,,6,5,2,2021,
3735,,,2021-06-05 15:00:00,,-1.372793871656743,Low Risk,0.1278162188877279,dynamic_logistics,,,6,5,2,2021,
3736,,,2021-06-05 16:00:00,,-0.268186288538552,High Risk,0.9046834418964382,dynamic_logistics,,,6,5,2,2021,
3737,,,2021-06-05 17:00:00,,9.932842716939165,High Risk,0.7836784484436627,dynamic_logistics,,,6,5,2,2021,
3738,,,2021-06-05 18:00:00,,3.456554588794787,Moderate Risk,0.605844594036558,dynamic_logistics,,,6,5,2,2021,
3739,,,2021-06-05 19:00:00,,9.138409037548922,High Risk,0.9989611161507987,dynamic_logistics,,,6,5,2,2021,
3740,,,2021-06-05 20:00:00,,9.850280425477724,High Risk,0.9997976051590176,dynamic_logistics,,,6,5,2,2021,
3741,,,2021-06-05 21:00:00,,9.825314269627285,High Risk,0.9999954807874064,dynamic_logistics,,,6,5,2,2021,
3742,,,2021-06-05 22:00:00,,-1.6804437525513012,High Risk,0.9925798120414306,dynamic_logistics,,,6,5,2,2021,
3743,,,2021-06-05 23:00:00,,-1.0043726305025318,High Risk,0.9648009728371496,dynamic_logistics,,,6,5,2,2021,
3744,,,2021-06-06 00:00:00,,9.098096619703435,High Risk,0.999999058799958,dynamic_logistics,,,6,6,2,2021,
3745,,,2021-06-06 01:00:00,,0.2248613942039945,High Risk,0.9994150434563326,dynamic_logistics,,,6,6,2,2021,
3746,,,2021-06-06 02:00:00,,9.219969382102809,Low Risk,0.1195631460111787,dynamic_logistics,,,6,6,2,2021,
3747,,,2021-06-06 03:00:00,,9.799088606967238,High Risk,0.999903465263239,dynamic_logistics,,,6,6,2,2021,
3748,,,2021-06-06 04:00:00,,5.108671027490014,High Risk,0.9999999075429424,dynamic_logistics,,,6,6,2,2021,
3749,,,2021-06-06 05:00:00,,8.37959838831266,High Risk,0.9818917195926148,dynamic_logistics,,,6,6,2,2021,
3750,,,2021-06-06 06:00:00,,3.446693688011884,Moderate Risk,0.6942411752493642,dynamic_logistics,,,6,6,2,2021,
3751,,,2021-06-06 07:00:00,,7.835777843122869,High Risk,0.9535089313200148,dynamic_logistics,,,6,6,2,2021,
3752,,,2021-06-06 08:00:00,,8.46865116606832,High Risk,0.9990510799414984,dynamic_logistics,,,6,6,2,2021,
3753,,,2021-06-06 09:00:00,,9.62184711779027,Low Risk,0.0144510805184382,dynamic_logistics,,,6,6,2,2021,
3754,,,2021-06-06 10:00:00,,4.307968227684023,Moderate Risk,0.596719241961088,dynamic_logistics,,,6,6,2,2021,
3755,,,2021-06-06 11:00:00,,6.862469298026758,High Risk,0.9879460107391456,dynamic_logistics,,,6,6,2,2021,
3756,,,2021-06-06 12:00:00,,5.924519218456831,High Risk,0.9999997145127364,dynamic_logistics,,,6,6,2,2021,
3757,,,2021-06-06 13:00:00,,-1.9689844433132144,High Risk,0.9653576781250642,dynamic_logistics,,,6,6,2,2021,
3758,,,2021-06-06 14:00:00,,1.2275722399452116,High Risk,0.9987847005686624,dynamic_logistics,,,6,6,2,2021,
3759,,,2021-06-06 15:00:00,,-0.6966276027268434,High Risk,0.9912182474721932,dynamic_logistics,,,6,6,2,2021,
3760,,,2021-06-06 16:00:00,,-1.1212994535091232,High Risk,0.9710676583900576,dynamic_logistics,,,6,6,2,2021,
3761,,,2021-06-06 17:00:00,,7.867077974508323,High Risk,0.9891223430147243,dynamic_logistics,,,6,6,2,2021,
3762,,,2021-06-06 18:00:00,,5.929637688385178,High Risk,0.9965985144695362,dynamic_logistics,,,6,6,2,2021,
3763,,,2021-06-06 19:00:00,,9.945736637986,Moderate Risk,0.5438834316753689,dynamic_logistics,,,6,6,2,2021,
3764,,,2021-06-06 20:00:00,,9.193740196167717,Moderate Risk,0.5890877921459725,dynamic_logistics,,,6,6,2,2021,
3765,,,2021-06-06 21:00:00,,-1.4003592792983957,High Risk,0.8417025765310979,dynamic_logistics,,,6,6,2,2021,
3766,,,2021-06-06 22:00:00,,9.972430629794106,Moderate Risk,0.4100448868465912,dynamic_logistics,,,6,6,2,2021,
3767,,,2021-06-06 23:00:00,,9.946536107135266,High Risk,0.8208531699669365,dynamic_logistics,,,6,6,2,2021,
3768,,,2021-06-07 00:00:00,,3.604344879590808,High Risk,0.99995407235655,dynamic_logistics,,,6,0,2,2021,
3769,,,2021-06-07 01:00:00,,-1.643472638813115,High Risk,0.9992488619266958,dynamic_logistics,,,6,0,2,2021,
3770,,,2021-06-07 02:00:00,,9.99601300739453,High Risk,0.9942879396408492,dynamic_logistics,,,6,0,2,2021,
3771,,,2021-06-07 03:00:00,,5.492777860636336,High Risk,0.9992117666678474,dynamic_logistics,,,6,0,2,2021,
3772,,,2021-06-07 04:00:00,,-1.308398207093748,High Risk,0.8283521764723621,dynamic_logistics,,,6,0,2,2021,
3773,,,2021-06-07 05:00:00,,9.997548716815585,High Risk,0.9960802439311268,dynamic_logistics,,,6,0,2,2021,
3774,,,2021-06-07 06:00:00,,2.98890080030683,High Risk,0.999582021502926,dynamic_logistics,,,6,0,2,2021,
3775,,,2021-06-07 07:00:00,,6.27757986649792,High Risk,0.99997858894016,dynamic_logistics,,,6,0,2,2021,
3776,,,2021-06-07 08:00:00,,6.980254496708405,Moderate Risk,0.522039116403215,dynamic_logistics,,,6,0,2,2021,
3777,,,2021-06-07 09:00:00,,1.5498022947878551,High Risk,0.9999998763835388,dynamic_logistics,,,6,0,2,2021,
3778,,,2021-06-07 10:00:00,,9.999491856448351,High Risk,0.7870074955005331,dynamic_logistics,,,6,0,2,2021,
3779,,,2021-06-07 11:00:00,,0.6128841907296341,High Risk,0.9629007428020572,dynamic_logistics,,,6,0,2,2021,
3780,,,2021-06-07 12:00:00,,9.906498720549015,High Risk,0.8791503113897483,dynamic_logistics,,,6,0,2,2021,
3781,,,2021-06-07 13:00:00,,1.6945610858310527,High Risk,0.9999285426152356,dynamic_logistics,,,6,0,2,2021,
3782,,,2021-06-07 14:00:00,,-0.6480219692165288,High Risk,0.9665623298774908,dynamic_logistics,,,6,0,2,2021,
3783,,,2021-06-07 15:00:00,,6.943300194992139,High Risk,0.9380865664427266,dynamic_logistics,,,6,0,2,2021,
3784,,,2021-06-07 16:00:00,,-1.7835068586684504,Moderate Risk,0.6187260557731683,dynamic_logistics,,,6,0,2,2021,
3785,,,2021-06-07 17:00:00,,7.248725825196658,High Risk,0.9756662178019871,dynamic_logistics,,,6,0,2,2021,
3786,,,2021-06-07 18:00:00,,-1.3363515644234276,High Risk,0.9705863564526792,dynamic_logistics,,,6,0,2,2021,
3787,,,2021-06-07 19:00:00,,9.72853253467407,High Risk,0.999836343044211,dynamic_logistics,,,6,0,2,2021,
3788,,,2021-06-07 20:00:00,,4.248335300837143,High Risk,0.9633442240661292,dynamic_logistics,,,6,0,2,2021,
3789,,,2021-06-07 21:00:00,,9.904763399228472,High Risk,0.9992035321494892,dynamic_logistics,,,6,0,2,2021,
3790,,,2021-06-07 22:00:00,,9.088518568818982,High Risk,0.8291978116328041,dynamic_logistics,,,6,0,2,2021,
3791,,,2021-06-07 23:00:00,,8.974204724127189,Moderate Risk,0.5059060163921288,dynamic_logistics,,,6,0,2,2021,
3792,,,2021-06-08 00:00:00,,4.120539798148338,High Risk,0.9421145288998504,dynamic_logistics,,,6,1,2,2021,
3793,,,2021-06-08 01:00:00,,-1.5092746731935782,High Risk,0.9999999842926044,dynamic_logistics,,,6,1,2,2021,
3794,,,2021-06-08 02:00:00,,0.3500644854134931,Moderate Risk,0.5716504332886891,dynamic_logistics,,,6,1,2,2021,
3795,,,2021-06-08 03:00:00,,-1.9503054126709205,High Risk,0.997557282073572,dynamic_logistics,,,6,1,2,2021,
3796,,,2021-06-08 04:00:00,,9.92491353132152,High Risk,0.9990257930930868,dynamic_logistics,,,6,1,2,2021,
3797,,,2021-06-08 05:00:00,,9.934460219901611,High Risk,0.9088344490916984,dynamic_logistics,,,6,1,2,2021,
3798,,,2021-06-08 06:00:00,,8.862086590436551,High Risk,0.9999136396870526,dynamic_logistics,,,6,1,2,2021,
3799,,,2021-06-08 07:00:00,,2.3583523477859307,High Risk,0.9999998970653208,dynamic_logistics,,,6,1,2,2021,
3800,,,2021-06-08 08:00:00,,8.663690143171532,High Risk,0.9326557424288034,dynamic_logistics,,,6,1,2,2021,
3801,,,2021-06-08 09:00:00,,1.898274665936582,Moderate Risk,0.6487753673149771,dynamic_logistics,,,6,1,2,2021,
3802,,,2021-06-08 10:00:00,,9.996738097188103,High Risk,0.9692995625813996,dynamic_logistics,,,6,1,2,2021,
3803,,,2021-06-08 11:00:00,,9.98108071334054,High Risk,0.823743176521697,dynamic_logistics,,,6,1,2,2021,
3804,,,2021-06-08 12:00:00,,5.970561307751426,High Risk,0.9837500644643388,dynamic_logistics,,,6,1,2,2021,
3805,,,2021-06-08 13:00:00,,9.884469007652578,High Risk,0.9999926314484252,dynamic_logistics,,,6,1,2,2021,
3806,,,2021-06-08 14:00:00,,2.499625021208548,Moderate Risk,0.6723954488786261,dynamic_logistics,,,6,1,2,2021,
3807,,,2021-06-08 15:00:00,,4.92192073005873,High Risk,0.9999800443287314,dynamic_logistics,,,6,1,2,2021,
3808,,,2021-06-08 16:00:00,,2.451845521415277,Low Risk,0.0161334395143234,dynamic_logistics,,,6,1,2,2021,
3809,,,2021-06-08 17:00:00,,3.5577288082228264,Moderate Risk,0.6519766508596723,dynamic_logistics,,,6,1,2,2021,
3810,,,2021-06-08 18:00:00,,1.0274407242771415,High Risk,0.9820647031246446,dynamic_logistics,,,6,1,2,2021,
3811,,,2021-06-08 19:00:00,,9.99438264461692,Moderate Risk,0.4316239804627637,dynamic_logistics,,,6,1,2,2021,
3812,,,2021-06-08 20:00:00,,5.838796639281572,Moderate Risk,0.3593771159213266,dynamic_logistics,,,6,1,2,2021,
3813,,,2021-06-08 21:00:00,,-1.6911856115520474,High Risk,0.894389876858756,dynamic_logistics,,,6,1,2,2021,
3814,,,2021-06-08 22:00:00,,0.4468646285085276,High Risk,0.9847253427062148,dynamic_logistics,,,6,1,2,2021,
3815,,,2021-06-08 23:00:00,,8.342678811226797,High Risk,0.9999940197430156,dynamic_logistics,,,6,1,2,2021,
3816,,,2021-06-09 00:00:00,,3.148341810667844,High Risk,0.7934734800188221,dynamic_logistics,,,6,2,2,2021,
3817,,,2021-06-09 01:00:00,,9.933556819125451,High Risk,0.9842705161163618,dynamic_logistics,,,6,2,2,2021,
3818,,,2021-06-09 02:00:00,,0.7854015740053688,High Risk,0.9026547413266708,dynamic_logistics,,,6,2,2,2021,
3819,,,2021-06-09 03:00:00,,9.046584006187924,High Risk,0.9221399980918382,dynamic_logistics,,,6,2,2,2021,
3820,,,2021-06-09 04:00:00,,9.968574642714165,High Risk,0.8699673521048854,dynamic_logistics,,,6,2,2,2021,
3821,,,2021-06-09 05:00:00,,3.7149439551367074,High Risk,0.9999944509830054,dynamic_logistics,,,6,2,2,2021,
3822,,,2021-06-09 06:00:00,,1.3098544516926394,High Risk,0.9941499529779968,dynamic_logistics,,,6,2,2,2021,
3823,,,2021-06-09 07:00:00,,-1.834908829719053,High Risk,0.7895004045303848,dynamic_logistics,,,6,2,2,2021,
3824,,,2021-06-09 08:00:00,,-1.173274991836983,High Risk,0.9999995471888686,dynamic_logistics,,,6,2,2,2021,
3825,,,2021-06-09 09:00:00,,9.974408158084309,Low Risk,0.1309212432518886,dynamic_logistics,,,6,2,2,2021,
3826,,,2021-06-09 10:00:00,,-0.9537885095559112,Low Risk,0.1037372058705148,dynamic_logistics,,,6,2,2,2021,
3827,,,2021-06-09 11:00:00,,9.792702606270028,High Risk,0.997853450540059,dynamic_logistics,,,6,2,2,2021,
3828,,,2021-06-09 12:00:00,,8.349845006766394,High Risk,0.9665369168551492,dynamic_logistics,,,6,2,2,2021,
3829,,,2021-06-09 13:00:00,,-1.6131955647220544,High Risk,0.944832799700419,dynamic_logistics,,,6,2,2,2021,
3830,,,2021-06-09 14:00:00,,4.181312968997491,High Risk,0.999747676557091,dynamic_logistics,,,6,2,2,2021,
3831,,,2021-06-09 15:00:00,,9.563331840099464,High Risk,0.999999999713838,dynamic_logistics,,,6,2,2,2021,
3832,,,2021-06-09 16:00:00,,-1.5982512152797923,Low Risk,0.0603082782779799,dynamic_logistics,,,6,2,2,2021,
3833,,,2021-06-09 17:00:00,,9.957336066600591,High Risk,0.9373314613295504,dynamic_logistics,,,6,2,2,2021,
3834,,,2021-06-09 18:00:00,,5.890210343634228,High Risk,0.9997121132881231,dynamic_logistics,,,6,2,2,2021,
3835,,,2021-06-09 19:00:00,,5.897062014248542,High Risk,0.7936354375025433,dynamic_logistics,,,6,2,2,2021,
3836,,,2021-06-09 20:00:00,,9.928858613998642,High Risk,0.9999065150774188,dynamic_logistics,,,6,2,2,2021,
3837,,,2021-06-09 21:00:00,,3.851843421250159,High Risk,0.9439666040849976,dynamic_logistics,,,6,2,2,2021,
3838,,,2021-06-09 22:00:00,,5.720337849100865,High Risk,0.9972382753603432,dynamic_logistics,,,6,2,2,2021,
3839,,,2021-06-09 23:00:00,,-0.4194811520981707,High Risk,0.9946205446124244,dynamic_logistics,,,6,2,2,2021,
3840,,,2021-06-10 00:00:00,,9.707373320829648,Moderate Risk,0.6944651550239602,dynamic_logistics,,,6,3,2,2021,
3841,,,2021-06-10 01:00:00,,5.090169006611886,High Risk,0.9999692197381056,dynamic_logistics,,,6,3,2,2021,
3842,,,2021-06-10 02:00:00,,2.6881106755945563,High Risk,0.9971073727048548,dynamic_logistics,,,6,3,2,2021,
3843,,,2021-06-10 03:00:00,,9.36766870290879,High Risk,0.9833507413746196,dynamic_logistics,,,6,3,2,2021,
3844,,,2021-06-10 04:00:00,,-0.030704580565573,High Risk,0.9997763031301798,dynamic_logistics,,,6,3,2,2021,
3845,,,2021-06-10 05:00:00,,-1.236773106595095,High Risk,0.9579556336241052,dynamic_logistics,,,6,3,2,2021,
3846,,,2021-06-10 06:00:00,,9.932724214189657,High Risk,0.9937084936195704,dynamic_logistics,,,6,3,2,2021,
3847,,,2021-06-10 07:00:00,,8.304357950573722,High Risk,0.9006665059110789,dynamic_logistics,,,6,3,2,2021,
3848,,,2021-06-10 08:00:00,,9.76344373876658,High Risk,0.9998886366350392,dynamic_logistics,,,6,3,2,2021,
3849,,,2021-06-10 09:00:00,,-0.1065482193606137,High Risk,0.9999984477939255,dynamic_logistics,,,6,3,2,2021,
3850,,,2021-06-10 10:00:00,,9.999858521556764,High Risk,0.9999291348110488,dynamic_logistics,,,6,3,2,2021,
3851,,,2021-06-10 11:00:00,,-1.173892229647822,High Risk,0.8976039913094767,dynamic_logistics,,,6,3,2,2021,
3852,,,2021-06-10 12:00:00,,9.151678786146832,Low Risk,0.1358844766907846,dynamic_logistics,,,6,3,2,2021,
3853,,,2021-06-10 13:00:00,,9.896856369376753,High Risk,0.7629756675017655,dynamic_logistics,,,6,3,2,2021,
3854,,,2021-06-10 14:00:00,,-1.439937265444044,High Risk,0.9920521911693548,dynamic_logistics,,,6,3,2,2021,
3855,,,2021-06-10 15:00:00,,6.162590479088925,High Risk,0.9660632450811776,dynamic_logistics,,,6,3,2,2021,
3856,,,2021-06-10 16:00:00,,7.518155800942699,High Risk,0.9818792755129688,dynamic_logistics,,,6,3,2,2021,
3857,,,2021-06-10 17:00:00,,9.114278166378982,High Risk,0.971089811247131,dynamic_logistics,,,6,3,2,2021,
3858,,,2021-06-10 18:00:00,,6.548870848415627,Low Risk,0.2281924813716901,dynamic_logistics,,,6,3,2,2021,
3859,,,2021-06-10 19:00:00,,-1.8589550603785496,High Risk,0.9520633395661244,dynamic_logistics,,,6,3,2,2021,
3860,,,2021-06-10 20:00:00,,1.3754533949643235,High Risk,0.9980073480782616,dynamic_logistics,,,6,3,2,2021,
3861,,,2021-06-10 21:00:00,,0.1644435352382713,Moderate Risk,0.6211354996322017,dynamic_logistics,,,6,3,2,2021,
3862,,,2021-06-10 22:00:00,,-0.8763169011657161,Low Risk,0.2671070828132703,dynamic_logistics,,,6,3,2,2021,
3863,,,2021-06-10 23:00:00,,0.1730907550688161,Low Risk,0.0693299114541423,dynamic_logistics,,,6,3,2,2021,
3864,,,2021-06-11 00:00:00,,5.1351035034214,High Risk,0.9912073090270438,dynamic_logistics,,,6,4,2,2021,
3865,,,2021-06-11 01:00:00,,8.185168205473454,High Risk,0.8406649018852596,dynamic_logistics,,,6,4,2,2021,
3866,,,2021-06-11 02:00:00,,9.893230977711545,Low Risk,0.1260103152267969,dynamic_logistics,,,6,4,2,2021,
3867,,,2021-06-11 03:00:00,,-0.2963652610344129,High Risk,0.9855285962660826,dynamic_logistics,,,6,4,2,2021,
3868,,,2021-06-11 04:00:00,,6.613905856231909,High Risk,0.9029396533109822,dynamic_logistics,,,6,4,2,2021,
3869,,,2021-06-11 05:00:00,,-1.9902801830106367,Moderate Risk,0.4683275722250287,dynamic_logistics,,,6,4,2,2021,
3870,,,2021-06-11 06:00:00,,1.7130460222307873,High Risk,0.9999700259939236,dynamic_logistics,,,6,4,2,2021,
3871,,,2021-06-11 07:00:00,,-1.0510339254093894,High Risk,0.9999710460918892,dynamic_logistics,,,6,4,2,2021,
3872,,,2021-06-11 08:00:00,,0.6403085547405167,High Risk,0.9998727927679611,dynamic_logistics,,,6,4,2,2021,
3873,,,2021-06-11 09:00:00,,9.992536393833658,High Risk,0.7505016280992044,dynamic_logistics,,,6,4,2,2021,
3874,,,2021-06-11 10:00:00,,6.9309935883310665,High Risk,0.9921980391657764,dynamic_logistics,,,6,4,2,2021,
3875,,,2021-06-11 11:00:00,,4.688437335120543,Low Risk,0.0427702600360263,dynamic_logistics,,,6,4,2,2021,
3876,,,2021-06-11 12:00:00,,4.916193461261633,High Risk,0.7381263331659028,dynamic_logistics,,,6,4,2,2021,
3877,,,2021-06-11 13:00:00,,9.928353039616498,High Risk,0.8589963142492163,dynamic_logistics,,,6,4,2,2021,
3878,,,2021-06-11 14:00:00,,9.986682836538987,High Risk,0.9740616526753346,dynamic_logistics,,,6,4,2,2021,
3879,,,2021-06-11 15:00:00,,-1.99985245371662,High Risk,0.9997767266812287,dynamic_logistics,,,6,4,2,2021,
3880,,,2021-06-11 16:00:00,,9.831051462808936,High Risk,0.7405575371348556,dynamic_logistics,,,6,4,2,2021,
3881,,,2021-06-11 17:00:00,,8.938926226879053,High Risk,0.999572448161936,dynamic_logistics,,,6,4,2,2021,
